Line,Month_x,Quantity,hourly_capacity,products,tat_in_min,daily_capacity,Month_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,month,total_working_days,utilization_percentage
L1,1,2538,14,"['Y0M', 'YCA']",6,140.0,January,1,1,0.875,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,28.875,62.78
L1,2,2314,14,"['Y0M', 'YCA']",6,140.0,February,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,2,26.875,61.5
L1,3,3536,14,"['Y0M', 'YCA']",6,140.0,March,1,1,0.875,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3,28.875,87.47
L1,4,3643,14,"['Y0M', 'YCA']",6,140.0,April,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,4,27.875,93.35
L1,5,3195,14,"['Y0M', 'YCA']",6,140.0,May,1,1,0.875,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,5,26.875,84.92
L1,6,2345,14,"['Y0M', 'YCA']",6,140.0,June,1,1,0.875,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,6,25.875,64.73
L1,7,3023,14,"['Y0M', 'YCA']",6,140.0,July,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1.0,1.0,1.0,1.0,7,27.875,77.46
L1,8,2799,14,"['Y0M', 'YCA']",6,140.0,August,1,1,0.875,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,8,27.875,71.72
L1,9,2537,14,"['Y0M', 'YCA']",6,140.0,September,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0.0,0.0,9,26.875,67.43
L1,10,2629,14,"['Y0M', 'YCA']",6,140.0,October,1,1,0.875,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,10,27.875,67.37
L1,11,2747,14,"['Y0M', 'YCA']",6,140.0,November,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,11,27.875,70.39
L1,12,2082,14,"['Y0M', 'YCA']",6,140.0,December,1,1,0.875,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,12,26.875,55.34
L2,1,1660,10,['Y0M'],8,75.0,January,1,1,0.875,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,28.875,76.65
L2,2,1581,10,['Y0M'],8,75.0,February,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,2,26.875,78.44
L2,3,1729,10,['Y0M'],8,75.0,March,1,1,0.875,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3,28.875,79.84
L2,4,1422,10,['Y0M'],8,75.0,April,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,4,27.875,68.02
L2,5,1561,10,['Y0M'],8,75.0,May,1,1,0.875,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,5,26.875,77.44
L2,6,1647,10,['Y0M'],8,75.0,June,1,1,0.875,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,6,25.875,84.87
L2,7,1852,10,['Y0M'],8,75.0,July,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1.0,1.0,1.0,1.0,7,27.875,88.59
L2,8,1452,10,['Y0M'],8,75.0,August,1,1,0.875,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,8,27.875,69.45
L2,9,1252,10,['Y0M'],8,75.0,September,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1.0,1.0,0.0,0.0,9,26.875,62.11
L2,10,866,10,['Y0M'],8,75.0,October,1,1,0.875,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,10,27.875,41.42
L2,11,870,10,['Y0M'],8,75.0,November,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,11,27.875,41.61
L2,12,1220,10,['Y0M'],8,75.0,December,1,1,0.875,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,12,26.875,60.53
L3,1,2669,16,['YHB'],10,96.0,January,1,1,0.875,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,28.875,96.28
L3,2,2189,16,['YHB'],10,96.0,February,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,2,26.875,84.84
L3,3,1997,16,['YHB'],10,96.0,March,1,1,0.875,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3,28.875,72.04
L3,4,2288,16,['YHB'],10,96.0,April,1,1,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,4,27.875,85.5
